,COMBUSTÍVEL,ANO,REGIÃO,ESTADO,Jan,Fev,Mar,Abr,Mai,Jun,Jul,Ago,Set,Out,Nov,Dez,TOTAL
3677,ETANOL HIDRATADO (m3),2010,REGIÃO NORTE,AMAPÁ,320.0,461.002518708091,467.0151122485458,557.0,479.0,721.0,641.0,826.0,647.8,494.0125935404549,638.8125935404548,6721.642818037547,469.0
3678,ETANOL HIDRATADO (m3),2010,REGIÃO NORTE,TOCANTINS,3071.64,2319.44,2997.1411612444053,3908.325967466433,4867.07,5392.25,6803.02,6866.299999999999,6569.29,5967.12,5308.975806222028,6389.255806222028,60459.828741154895
3679,ETANOL HIDRATADO (m3),2010,REGIÃO NORDESTE,MARANHÃO,88457.54615040675,7157.5,2612.5,3380.0433029651026,5204.7598177906175,7366.0,8032.0,9882.5,10370.5,10802.41,8969.0,7875.116514825515,6805.216514825514
3680,ETANOL HIDRATADO (m3),2010,REGIÃO NORDESTE,PIAUÍ,1788.5502522546506,19251.820857665814,2144.05,1250.0,1502.51005045093,1365.6103027055806,1470.0,1563.5,1777.5,1696.0,1728.5,1510.5,1455.1002522546505
3681,ETANOL HIDRATADO (m3),2010,REGIÃO NORDESTE,CEARÁ,15155.264999518024,17271.234999518023,157505.95899836128,11660.204,7807.139,7743.1429999036045,9610.317999421628,12000.0,13510.032,14994.643,15812.48,16418.5,15523.0
3682,ETANOL HIDRATADO (m3),2010,REGIÃO NORDESTE,RIO GRANDE DO NORTE,6439.85,6801.749313962132,8130.649313962132,79156.03766747125,7216.8,4043.96,5336.489862792427,6136.599176754557,6684.38,7027.36,7747.018,6711.282,6879.9
3683,ETANOL HIDRATADO (m3),2010,REGIÃO NORDESTE,PARAÍBA,7278.62,7047.000000000001,7350.441478618419,8847.63147861842,86559.83202730263,8509.779999999999,5791.769999999999,6035.904295723683,6445.425774342102,6626.230000000001,6832.019999999999,8116.218999999999,7678.79
3684,ETANOL HIDRATADO (m3),2010,REGIÃO NORDESTE,PERNAMBUCO,29161.675000000003,29378.766999999996,27253.209,25606.654745169188,29521.544745169183,315407.4731335752,28930.45,17543.020999999997,21259.72894903384,23824.423694203026,26089.431999999997,28338.287999999993,28500.27899999999
3685,ETANOL HIDRATADO (m3),2010,REGIÃO NORDESTE,ALAGOAS,6397.179999999999,6595.5,6651.162,6690.5,6666.568634452066,8501.689634452063,76100.45435713703,7437.882,4407.5,4769.681726890413,5849.740361342479,6041.05,6092.0
3686,ETANOL HIDRATADO (m3),2010,REGIÃO NORDESTE,SERGIPE,3313.6099999999997,3153.5,3324.5,3394.5,3353.5,2859.0396803174285,3368.0796803174285,39229.340913079264,3990.5,3002.5,3299.0159360634857,3049.595616380914,3121.0
3687,ETANOL HIDRATADO (m3),2010,REGIÃO NORDESTE,BAHIA,42307.80599999999,43786.547999999995,46529.41299999999,49751.689999999995,52187.308,48564.142,31618.6884002943,39059.6084002943,498360.44876100065,43029.836,27927.44,34120.18028005886,39477.78868035315
3688,ETANOL HIDRATADO (m3),2010,REGIÃO SUDESTE,MINAS GERAIS,68011.45973441648,72584.70099999999,78597.184,87208.45799999998,80878.492,83824.018,74597.30200000001,68217.57011201374,74493.09111201372,838161.0375808467,58767.99,39215.561,51765.210622402745
3689,ETANOL HIDRATADO (m3),2010,REGIÃO SUDESTE,ESPÍRITO SANTO,5575.052465688212,6693.1617941292725,7066.0,7281.872,8163.018,8629.1,8645.898,7882.0,6416.19832844106,7407.057328441061,85759.1299166996,7720.450000000001,4279.322
3690,ETANOL HIDRATADO (m3),2010,REGIÃO SUDESTE,RIO DE JANEIRO,36057.408,38443.864955556994,54854.314733342006,68771.636,71452.859,81569.51599999999,68122.661,65436.42,66730.64499999999,60648.435777785,82076.47777778501,746457.5362444691,52293.297999999995
3691,ETANOL HIDRATADO (m3),2010,REGIÃO SUDESTE,SÃO PAULO,511031.731,465377.45900000003,644551.9436926424,697389.5481558559,751664.2959999999,743878.6820000001,765862.4010000003,754246.4800000002,764545.3129999997,733748.033,749601.1214632137,792359.688463214,8374256.696774927
3692,ETANOL HIDRATADO (m3),2010,REGIÃO SUL,PARANÁ,1347000.5317520238,73121.411,64651.809,101223.67816188376,115257.43497130254,117958.89399999999,120261.33699999998,128958.07900000001,127286.97899999996,131054.677,117828.88800000004,118290.86380941879,131106.48080941878
3693,ETANOL HIDRATADO (m3),2010,REGIÃO SUL,SANTA CATARINA,23748.719862696715,290593.4413331688,23286.905,15291.35,19174.97237253934,22539.56723523606,23638.308999999994,25720.641999999996,29040.387,29555.955,31534.053999999996,26054.439000000002,21008.140862696713
3694,ETANOL HIDRATADO (m3),2010,REGIÃO SUL,RIO GRANDE DO SUL,18147.04872606648,20878.133726066488,240893.303868626,14815.260999999997,11255.000000000002,16378.0223452133,20393.09007127978,19667.522999999997,27242.852999999992,24257.942999999996,22449.574999999997,24663.124,20745.730000000003
3695,ETANOL HIDRATADO (m3),2010,REGIÃO CENTRO-OESTE,MATO GROSSO DO SUL,16379.210000000003,15670.810671766347,18480.914671766353,168271.83928400557,10586.210000000003,7189.21,9769.147134353267,12963.318806119618,13088.850000000002,14244.0,16992.579999999994,15947.813999999998,16959.773999999998
3696,ETANOL HIDRATADO (m3),2010,REGIÃO CENTRO-OESTE,MATO GROSSO,37148.939999999995,38643.786,36202.77693252215,37159.68593252215,416311.0319705753,32800.48999999999,28476.751999999993,32359.785586504433,32367.609519026588,34216.691,34174.415,36090.710999999996,36669.388999999996
3697,ETANOL HIDRATADO (m3),2010,REGIÃO CENTRO-OESTE,GOIÁS,78663.598,83207.93099999998,82835.067,80278.60631229421,87995.7383122942,851077.0896618003,52107.87599999998,42347.61000000001,57383.36186245885,66898.09617475305,68788.29499999998,70664.73000000001,79906.17999999998
3698,ETANOL HIDRATADO (m3),2010,REGIÃO CENTRO-OESTE,DISTRITO FEDERAL,13263.0,14508.0,15312.0,12868.793,10329.36329707314,11368.16429707314,134134.6032100487,7414.0,5172.264,7675.582659414627,10483.435956487767,12329.0,13411.0
3699,ETANOL HIDRATADO (m3),2011,REGIÃO NORTE,RONDÔNIA,2223.8398831612385,2119.049836425734,2242.05,1826.8,1907.21,1917.8,2012.5,26509.159252231926,3197.7925420386546,2537.555836425734,2477.55,1848.211154180566,2198.8
3700,ETANOL HIDRATADO (m3),2011,REGIÃO NORTE,ACRE,967.0,502.0094477335997,1025.5132268270395,542.5,479.0,512.5,470.0,531.5,8584.560465495038,1011.0100775825064,894.0132268270395,880.5,769.0144865248528
3701,ETANOL HIDRATADO (m3),2011,REGIÃO NORTE,AMAZONAS,2639.6057279950924,3048.0,2771.054605214191,2737.526447299867,3307.33,3459.0,3571.0,3520.0,3584.8,40517.314473370825,3975.0582455618037,4005.076447299867,3898.863
3702,ETANOL HIDRATADO (m3),2011,REGIÃO NORTE,RORAIMA,199.6,224.00420551820824,196.0,381.2027427292662,154.00383982097273,162.0,133.2,195.2,167.0,223.0,2486.8175534673037,223.402925577884,228.20383982097272
3703,ETANOL HIDRATADO (m3),2011,REGIÃO NORTE,PARÁ,3026.3654291488288,2775.3,1878.671660496336,2904.4,3108.9667351063063,2772.1124291488286,2737.48,2674.6,2722.405,2615.3,2953.578,33566.529104680354,3397.34985078006
3704,ETANOL HIDRATADO (m3),2011,REGIÃO NORTE,AMAPÁ,465.80713441298246,488.0093639170395,407.6,315.8102557186623,447.6,435.60668851217105,422.0093639170395,426.4,430.8,391.0,392.0,311.0,4933.642806477896
3705,ETANOL HIDRATADO (m3),2011,REGIÃO NORTE,TOCANTINS,37472.84503568139,4432.664172613566,3216.9342265553046,1820.0,1278.8922481320005,2840.95,3730.2901618252176,4294.234226555304,3778.35,3489.1,3525.78,2603.25,2462.4
3706,ETANOL HIDRATADO (m3),2011,REGIÃO NORDESTE,MARANHÃO,2167.0,35199.51933787683,5664.593889646138,5016.623230160556,4597.178,2213.589966366323,2589.0,2666.588021543254,2354.946230160556,2101.0,1953.5,1890.5,1985.0
3707,ETANOL HIDRATADO (m3),2011,REGIÃO NORDESTE,PIAUÍ,1331.5,1458.5,13860.122604349308,1835.5204340582177,1396.526819701411,1303.0,787.029373958688,820.0,767.0191569295791,751.0268197014109,895.5,1181.0,1333.5
3708,ETANOL HIDRATADO (m3),2011,REGIÃO NORDESTE,CEARÁ,7968.207,8155.5,8449.5,113605.20206956717,14921.508178261194,11839.427421467819,12619.935,7146.740318750467,8459.273,9712.15672961987,8466.219421467818,8261.06,7605.675
3709,ETANOL HIDRATADO (m3),2011,REGIÃO NORDESTE,RIO GRANDE DO NORTE,3426.0,3150.0,3413.551,4125.343,55271.139101641274,7932.004016940213,6901.6872722340295,5936.97,3800.0807743515556,3974.467,4411.979765881449,4243.636272234029,3955.42
3710,ETANOL HIDRATADO (m3),2011,REGIÃO NORDESTE,PARAÍBA,3727.582,3554.34,3354.86,3844.65,4537.381,58018.800252370376,8241.151875395062,7582.69658645602,6818.915,4176.203070880402,4121.981,4470.368133182871,3588.6715864560188
3711,ETANOL HIDRATADO (m3),2011,REGIÃO NORDESTE,PERNAMBUCO,10840.569393983285,11665.095,10053.257,10480.634,11495.987,14904.447,184815.7196582093,26249.01077636822,24074.693393983285,22538.912,13271.301241029314,13939.401,15302.411852845205
3712,ETANOL HIDRATADO (m3),2011,REGIÃO NORDESTE,ALAGOAS,3922.0757253589586,3440.235015502543,3433.0,3323.1,3275.5,3411.0,4189.25,53238.359642297335,7283.080773716222,6680.016015502542,6707.502,3678.1161122170706,3895.484
3713,ETANOL HIDRATADO (m3),2011,REGIÃO NORDESTE,SERGIPE,2098.4,1971.6390359814204,1544.0546503739886,1535.7,1647.6,1658.6,1715.0,1949.7,25245.969830281087,3317.5416383801817,2882.3746503739885,2988.2,1937.1598551715113
3714,ETANOL HIDRATADO (m3),2011,REGIÃO NORDESTE,BAHIA,14481.56538621707,14929.227,17712.358904054607,18442.111265676453,17716.582,17481.934,15896.65,16296.8,21615.807,254228.5947859495,42963.938964324916,29036.826265676453,27654.794
3715,ETANOL HIDRATADO (m3),2011,REGIÃO SUDESTE,MINAS GERAIS,47114.987,32474.13584566732,48475.926,52848.737029783035,47868.205641696244,51075.408,42671.691,42583.553,40645.451,45553.039,568764.8207906114,62326.33363176857,55127.353641696245
3716,ETANOL HIDRATADO (m3),2011,REGIÃO SUDESTE,ESPÍRITO SANTO,5589.870470998334,5051.983,3016.128849188651,3785.238,4276.985336427381,4882.309470998333,5585.134,4034.351,4444.32,4565.0,4748.154,55732.65215313525,5753.17802552254
3717,ETANOL HIDRATADO (m3),2011,REGIÃO SUDESTE,RIO DE JANEIRO,67300.96229683599,65907.77288959724,52913.6,32365.279926701744,39800.265,45917.07477828374,36107.389889597245,40141.569,35753.141,37914.808,36903.45,40734.647,531759.959781016
3718,ETANOL HIDRATADO (m3),2011,REGIÃO SUDESTE,SÃO PAULO,6490307.278074542,638352.2955124237,665081.8721725561,425559.103,298334.80223660904,545085.761,646785.5049803972,594505.6381725562,619380.205,507933.438,533662.16,501730.413,513896.085
3719,ETANOL HIDRATADO (m3),2011,REGIÃO SUL,PARANÁ,54999.451,811371.7283118871,101540.95871864783,94799.01250572529,57899.462,38919.25422055627,77987.36,85262.73036123236,71519.3185057253,65429.844,53725.371,57632.43,51656.536
3720,ETANOL HIDRATADO (m3),2011,REGIÃO SUL,SANTA CATARINA,8570.408,10128.237,123082.11663117148,17843.48943852858,14993.897825568765,11503.429,6644.166380384839,8958.328,9985.942161120547,8498.686825568766,9285.381,8099.968,8570.183
3721,ETANOL HIDRATADO (m3),2011,REGIÃO SUL,RIO GRANDE DO SUL,10305.84,10517.126,11671.971,137121.91311809677,15768.945686349458,13246.494588333664,11264.592,8551.693549127345,12125.97,12498.225705952616,10437.970588333665,10586.774,10146.31
3722,ETANOL HIDRATADO (m3),2011,REGIÃO CENTRO-OESTE,MATO GROSSO DO SUL,7890.71,8136.964,7715.538,8073.31,105792.02563158821,14496.753605264705,11346.780419409924,8354.47,5557.780745068014,8824.72,8884.82744243566,8258.611419409925,8251.56
3723,ETANOL HIDRATADO (m3),2011,REGIÃO CENTRO-OESTE,MATO GROSSO,32334.7,30250.86,33204.24,29915.97,25556.22,338644.58625795424,27061.71087632572,26057.919962677504,27165.05,17806.305197218222,25432.04,31838.530259055362,32021.039962677503
3724,ETANOL HIDRATADO (m3),2011,REGIÃO CENTRO-OESTE,GOIÁS,68823.70063504153,72313.381,68462.235,67993.526,57610.93,60259.28,705069.3810459042,69731.95734098404,55902.561635041544,34204.64,24800.982552664544,55761.6,69204.58688217253
3725,ETANOL HIDRATADO (m3),2011,REGIÃO CENTRO-OESTE,DISTRITO FEDERAL,9362.259473460344,7531.186862844483,8693.0,8089.0,6846.0,5341.891,5660.046,84019.77723014621,8659.142371691036,6663.186862844483,6095.0,3041.0646593058627,8038.0
3726,ETANOL HIDRATADO (m3),2012,REGIÃO NORTE,RONDÔNIA,1579.0,1649.5,1515.1,1796.5,1684.4,1673.5,1775.0243220688737,1715.512161034437,19696.68148310331,1560.5,1511.0,1622.545,1614.1
3727,ETANOL HIDRATADO (m3),2012,REGIÃO NORTE,ACRE,477.0,514.485,430.0,447.5,581.5,519.5,437.0,468.00787630678536,512.0039381533927,5745.496814460178,453.0,413.0,492.5
3728,ETANOL HIDRATADO (m3),2012,REGIÃO NORTE,AMAZONAS,3392.0,3159.0,3425.015,3172.0,3081.0,3499.0,3291.0,3797.0,3610.9471745065102,3804.0185872532547,40069.26276175976,2913.0,2925.282
3729,ETANOL HIDRATADO (m3),2012,REGIÃO NORTE,RORAIMA,182.4,115.2,146.0,158.0,130.6,132.4,133.0,222.2,185.0,193.80228164715584,193.20114082357793,1928.803422470734,137.0
3730,ETANOL HIDRATADO (m3),2012,REGIÃO NORTE,PARÁ,2536.7,2320.8,2513.3,2523.6,2613.9,2408.926,2498.4,2542.1,2440.3,2950.6,2635.630797183154,2730.8153985915765,30715.07219577473
3731,ETANOL HIDRATADO (m3),2012,REGIÃO NORTE,AMAPÁ,3311.006789902256,302.0,305.0,307.0,326.0,291.0,279.8,295.8,376.0,273.8,115.0,237.00452660150387,202.60226330075196
3732,ETANOL HIDRATADO (m3),2012,REGIÃO NORTE,TOCANTINS,2234.867190607767,27882.101571823303,2353.7,2061.15,2092.2,1931.2,2272.5,2276.35,2627.6,2448.75,2308.95,2769.15,2505.6843812155334
3733,ETANOL HIDRATADO (m3),2012,REGIÃO NORDESTE,MARANHÃO,1981.0322954464725,1630.0161477232361,23838.048443169708,1970.0,1718.0,1940.0,1889.0,1770.0,1613.0,2358.5,2745.0,2305.0,1918.5
3734,ETANOL HIDRATADO (m3),2012,REGIÃO NORDESTE,PIAUÍ,1758.0,1564.0127166181837,1621.5063583090919,15980.709074927276,1346.5,1157.08,1178.5,1118.5,1180.55,1178.06,1265.0,1320.5,1292.5
3735,ETANOL HIDRATADO (m3),2012,REGIÃO NORDESTE,CEARÁ,7700.618,8358.5,8631.844232409743,8034.052116204872,93417.91334861462,7356.229,7447.626,8816.429,7846.775,7497.5,6448.55,7124.5,8155.29
3736,ETANOL HIDRATADO (m3),2012,REGIÃO NORDESTE,RIO GRANDE DO NORTE,3723.5,3552.55,3973.481,3809.6807110934433,4517.0253555467225,46051.00606664017,3530.239,3519.15,4160.786,3869.0,3990.86,3724.184,3680.55
3737,ETANOL HIDRATADO (m3),2012,REGIÃO NORDESTE,PARAÍBA,3214.23,3174.61,3234.518,4259.965,3989.793232063766,4283.246616031883,44717.206848095644,3958.16,3707.743,3994.483,3408.26,3524.4,3967.798
3738,ETANOL HIDRATADO (m3),2012,REGIÃO NORDESTE,PERNAMBUCO,12658.648,11983.731,13110.642,12711.543,14325.288,14630.790567832,15149.655783916,163341.84935174804,12534.525,12795.928,14074.041,14908.364,14458.693
3739,ETANOL HIDRATADO (m3),2012,REGIÃO NORDESTE,ALAGOAS,3273.311,3073.5,2875.0,3072.5,2929.0,3202.5,3230.548846024788,3282.024423012394,39553.574269037184,3766.0,3484.95,3843.5,3520.74
3740,ETANOL HIDRATADO (m3),2012,REGIÃO NORDESTE,SERGIPE,1778.846,1762.84,1877.1,1673.5,1790.4,1521.3,1844.1,1646.623163096617,1935.1115815483085,21122.420744644925,1851.9,1724.0,1716.7
3741,ETANOL HIDRATADO (m3),2012,REGIÃO NORDESTE,BAHIA,18252.976,17197.753,16831.914,17334.1,13317.924,14031.89,12527.544,15747.953,15147.431253923038,20877.12662696152,197612.30688088454,19579.835,16765.86
3742,ETANOL HIDRATADO (m3),2012,REGIÃO SUDESTE,MINAS GERAIS,40350.512,41682.273,39435.34,41117.985,40102.906,42438.994,42984.41,43188.098,51339.781,48938.851839904935,53394.26791995246,524092.2137598574,39118.795
3743,ETANOL HIDRATADO (m3),2012,REGIÃO SUDESTE,ESPÍRITO SANTO,4072.0,4248.0,4406.112,3785.0,3531.501,3521.784,4151.5,4109.5,3474.8,4056.2,3964.578134530193,4050.0255672650965,47371.00070179529
3744,ETANOL HIDRATADO (m3),2012,REGIÃO SUDESTE,RIO DE JANEIRO,435277.0748320949,34051.544,35498.681,37482.967,34451.183,35376.822,33829.938,34058.335,37807.2,35576.435,39038.025,37026.18788806325,41079.75694403163
3745,ETANOL HIDRATADO (m3),2012,REGIÃO SUDESTE,SÃO PAULO,498348.9234180902,5834459.530254271,439595.377,487041.246,532639.462,482637.085,498002.385,439832.616,443502.235,474611.566,480529.949,532641.697,525076.9888361804
3746,ETANOL HIDRATADO (m3),2012,REGIÃO SUL,PARANÁ,84243.04043096706,84428.83421548354,814623.7766464505,56293.671,60449.816,58883.8,59277.094,61445.839,62213.77,64399.16,72510.98,69518.083,80959.689
3747,ETANOL HIDRATADO (m3),2012,REGIÃO SUL,SANTA CATARINA,8349.33,7738.062927448563,9274.70646372428,94663.10839117283,8453.451,8100.518,8223.516,7799.136,7638.529,6947.098,7163.626,7880.435,7094.7
3748,ETANOL HIDRATADO (m3),2012,REGIÃO SUL,RIO GRANDE DO SUL,8799.295,11361.469,10284.772808916956,10642.612904458478,115215.87071337542,9901.1,9636.997,9984.36,9225.58,9148.304,8220.24,8585.05,9426.09
3749,ETANOL HIDRATADO (m3),2012,REGIÃO CENTRO-OESTE,MATO GROSSO DO SUL,7949.749,7927.94,8863.688,8577.407063845338,10418.868531922668,90758.842595768,6637.67,6141.42,6878.7,6421.18,6380.52,6270.35,8291.35
3750,ETANOL HIDRATADO (m3),2012,REGIÃO CENTRO-OESTE,MATO GROSSO,33982.462,35304.98,34563.75,40957.21,37999.520705325354,41140.13535266268,371859.10405798804,19536.92,20160.2,22116.85,25305.05,29741.606,31050.42
3751,ETANOL HIDRATADO (m3),2012,REGIÃO CENTRO-OESTE,GOIÁS,53460.469,56973.513,61451.707,61917.25,68936.35,64059.69689890326,61951.17344945163,688742.6933483549,49170.847,53965.85,55745.001,50419.9,50690.936
3752,ETANOL HIDRATADO (m3),2012,REGIÃO CENTRO-OESTE,DISTRITO FEDERAL,4900.0,4686.0,4437.0,4784.0,4685.5,4982.781,4270.544087877029,4912.038543938514,58133.62863181555,4414.0,5068.0,6319.0,4674.765
3753,ETANOL HIDRATADO (m3),2013,REGIÃO NORTE,RONDÔNIA,1690.5,1801.0,1602.5,1869.267,1715.0,1578.0,1731.2,1535.5,2125.5,20747.509,1611.0,1727.0,1761.042
3754,ETANOL HIDRATADO (m3),2013,REGIÃO NORTE,ACRE,477.0,496.0,523.0,491.0,521.0,489.5,469.0,510.83,504.5,620.0,6024.83,448.0,475.0
3755,ETANOL HIDRATADO (m3),2013,REGIÃO NORTE,AMAZONAS,3703.0,4059.51,3886.0,3879.078,3637.805,3853.01,4041.099,3771.957,4106.6,3901.84,4580.0,47011.25,3591.351
3756,ETANOL HIDRATADO (m3),2013,REGIÃO NORTE,RORAIMA,156.4,217.4,133.2,201.0,147.8,143.0,183.0,113.2,119.4,138.4,120.0,150.0,1822.8000000000002
3757,ETANOL HIDRATADO (m3),2013,REGIÃO NORTE,PARÁ,32956.047999999995,2720.6,2576.8,2826.1,2586.1,2457.1,2605.5,2662.0,2847.371,2593.79,3074.5,2759.116,3247.071
3758,ETANOL HIDRATADO (m3),2013,REGIÃO NORTE,AMAPÁ,162.0,1458.8,75.0,50.0,80.0,100.0,167.0,76.0,176.8,113.0,161.0,173.0,125.0
3759,ETANOL HIDRATADO (m3),2013,REGIÃO NORTE,TOCANTINS,2965.7,3510.5,35772.3,2800.65,3052.35,3002.25,2661.65,2503.5,2584.6,3523.25,2905.65,3050.95,3211.25
3760,ETANOL HIDRATADO (m3),2013,REGIÃO NORDESTE,MARANHÃO,2590.5,2950.0,4043.0,26444.715,2223.5,1932.0,1826.384,1950.0,1663.111,1637.5,2100.72,1910.0,1618.0
3761,ETANOL HIDRATADO (m3),2013,REGIÃO NORDESTE,PIAUÍ,1279.0,1673.5,1502.0,1919.5,17938.35,1608.0,1516.35,1443.0,1521.0,1384.0,1305.5,1422.0,1364.5
3762,ETANOL HIDRATADO (m3),2013,REGIÃO NORDESTE,CEARÁ,8008.0,7525.5,8059.5,8036.5,10161.614,97864.946,8922.655,7842.189,8044.351,8010.243,7092.294,7941.1,8221.0
3763,ETANOL HIDRATADO (m3),2013,REGIÃO NORDESTE,RIO GRANDE DO NORTE,3757.443,3823.144,3511.0,3766.0,3415.65,4694.5,48016.981999999996,4591.55,4578.0,4166.0,4207.195,3896.5,3610.0
3764,ETANOL HIDRATADO (m3),2013,REGIÃO NORDESTE,PARAÍBA,4131.64,4248.81,4327.13,4051.7,4681.77,4374.74,6050.86,54253.797,4312.59,4672.01,4211.577,4903.72,4287.25
3765,ETANOL HIDRATADO (m3),2013,REGIÃO NORDESTE,PERNAMBUCO,12351.405,10298.663,11070.226,11597.106,11394.923,13191.068,11848.344,14678.0,153903.009,14689.107,14175.169,14054.578,14554.42
